,Biglari Holdings -- Sardar Biglari,Chase -- Edwin Taylor,Citigroup Global Markets -- Barry Guariglia,Bucknell University -- Kelly Stefanowicz,Turner -- Robert Scott,Northwestern Mutual Life -- Thomas Gallina,John Hancock -- John Paul,Villanova University -- Michael Mack,Yorkville Advisors -- Craig Engler,Cornerstone Financial -- Thomas Thorndike,Charles -- Katherine Kennedy,Citigroup Global Markets -- Katherine Rhodes,Morgan Stanley -- James Scott,Bank Of America -- Reed Smith,Liberty Corner Capital Strategies -- William Pigott,Morgan Stanley -- Arthur Andersen,Glen Rauch Securities -- Glen Rauch,Bank Of America -- Raymond Thomas,Stein Roe Investment Counsel -- Eric Propper,Morgan Stanley -- Joseph David,Wells Fargo -- William Blair,Morgan Stanley -- Daniel Lima,Wesolowski -- Paul Wesolowski,Wells Fargo -- William Blair,Morgan Stanley -- Arthur Andersen,Wachovia Bank -- Tu Nguyen,Citigroup Global Markets -- Joseph Friedman,Bulldog Investors -- Phillip Goldstein,Citigroup Global Markets -- Marsha Johnson,Wells Fargo Securities -- Richard Silva,Bank Of America -- Thomas Caskey,Glen Rauch Securities -- Glen Rauch,Morgan Stanley -- Julia Smith,Morgan Stanley Smith Barney -- John Verble,Morgan Stanley -- Julia Smith,Delta Equity Services Corporation -- Raymond Grenier,Parker -- Tim Shaw,Carson -- Ronald Carson,First Tennessee Bank -- Chris Kimler,Morgan Stanley -- Julia Smith,Fidelity -- Thomas Dusing,Oppenheimer -- Karen Nelson,United States Marine Corps -- Eric Schmitt,Capital Bank -- John Patrick,Citigroup Global Markets -- Elise Shartsis,Stephens -- John Stephens,Wachovia Securities -- Alpesh Patel,Levin Capital Strategies -- John Levin,Merrill Lynch -- David Singer,Morgan Stanley -- Lisa Hammond,Fedex -- Michael Margolis,Citigroup Global Markets -- Denis Roy,Bentley Forbes -- Christian Wehba,Wealth Management Solutions -- Dana Anspach,Kpmg -- Sean Connelly,Merrill Lynch -- Michael Duncan,Searle -- Robert Searle,Bank Of America -- William Bond,Gmac Mortgage -- John Curtis,Internal Revenue Service -- Charles Foster,Gemini Land Trust -- Joshua Crapps,Wells Fargo Bank -- Jennifer Lee,Lehman Brothers -- Debbie Hines,Chase -- Julian Diaz,Wells Fargo Bank -- Jin Park,Comcast -- Adam Spencer,Chabot College -- Isaac Richard,Jpmorgan Chase Bank -- Andrew Russell,First Allied Securities -- Adam Antoniades,Chabot College -- Isaac Richard,Ubs Financial Services -- Stanford Baer,Rockwater Municipal Advisors -- Charles Fish,Causeway Capital Management -- Mark Cone,Maccorkle Insurance -- Bernard Lauper,Juarez -- Anthony Juarez,Crown Capital Securities -- James Franceus,Jp Morgan Chase Bank -- Raul Munoz,State Farm -- Jennifer Key,Rockwater Municipal Advisors -- Charles Fish,Catanzarite Law Corporation -- Kenneth Catanzarite,Catanzarite Law Corporation -- Kenneth Catanzarite,Morgan Stanley -- Emma Bridges,Target -- Michael Simon,Mertens -- Kevin Mertens,Edward Jones -- Helen Rice,Edward Jones -- Robert Bird,Metropolitan Life Insurance Company -- Gil Cohen,Valic Financial Advisors -- Brett Laferrera,Morgan Stanley -- Arthur Andersen,Strickland -- Michael Strickland,Merrill Lynch -- Daniel Gomez,Rice -- Clifford Rice,Stanford Group Company -- Charles Rawl,Merrill Lynch -- Daniel Gomez,Merrill Lynch -- Daniel Gomez,Pruco Securities -- Richard Wang,Merrill Lynch -- Daniel Gomez,Bank Of America -- Jorge Gonzalez,Wells Fargo -- David Olson,Merrill Lynch -- Daniel Gomez,Raymond James Financial Services -- John Wanken,Bulldog Investors -- Phillip Goldstein,Gormley -- Joseph Gormley,Dickerson -- Jose Ortiz,Northwestern Mutual -- Timothy Miller,Bank Of America -- Molly Kerr,Perkins -- Kenneth Perkins,Wells Fargo Bank -- Dan Nguyen,Wells Fargo -- Spencer Reed,Fisher Investments -- Michael Weston,Morgan Stanley -- Arthur Andersen,Target -- Michael Simon,Apple -- William Morrow,Miller -- Jeffrey Schouten,Apollo Group -- Derek Hoggett,Scottrade -- Kristine Davenport,Bank Of America -- Peter Simmonds,Bank Of America -- Reed Smith,Morgan Stanley Smith Barney -- Marcia Bloemendaal,Morgan Stanley -- Arthur Andersen
Maccorkle Insurance -- Bernard Lauper,0.523700984389,0.585141318421,0.462430258037,0.430054908036,0.45960106822,0.574846884888,0.514997207292,0.509693951323,0.642117659729,0.410311288938,0.470372944404,0.430488505048,0.304634885622,0.385965258069,0.505051774572,0.552546158164,0.337588697221,0.63918310276,0.403846746081,0.554105739174,0.437105574511,0.351572505604,0.579668559142,0.539121155596,0.383602898528,0.571805267604,0.612789388859,0.599493157055,0.399405470164,0.665857090047,0.573010027566,0.375581903576,0.533850294706,0.483934224869,0.533857007047,0.410746309814,0.450190318844,0.474903114701,0.645989532781,0.541384398559,0.54185871068,0.337811127574,0.285464405172,0.244231560681,0.437454466202,0.388187483368,0.349052941095,0.316033655616,0.192946584051,0.394435376612,0.549180130702,0.530630202256,0.718445310414,0.615453067515,0.428713191391,0.523573877673,0.562626392121,0.655732659304,0.537707010058,0.636046614358,0.784450825564,0.609118540028,0.619856780645,0.697695119843,0.573526286526,0.412501301255,0.910234468758,0.892805900321,0.603050487894,0.90200810505,0.510201016033,0.465339932728,0.643649009142,1.0,0.653169712075,0.683976504919,0.915026453759,0.561603442488,0.47148933498,0.819958662067,0.89774056094,0.516037136294,0.395989581509,0.728070525288,0.883789204138,0.88638594909,0.617816752279,0.43606427133,0.552653031182,0.433825491465,0.256710591679,0.662067367625,0.24625345538,0.25698970227,0.256710591679,0.572237474221,0.267998936785,0.551458943811,0.543748804301,0.25698970227,0.697720563997,0.565239212047,0.381140813451,0.466096820926,0.610332293184,0.401207399847,0.423604718933,0.492417696623,0.606918639343,0.338049824635,0.503599210743,0.446023587454,0.51188729782,0.55335008169,0.658024682728,0.665944326019,0.401613570291,0.657957078206,0.568776551102,0.461247926274
Juarez -- Anthony Juarez,0.196012382733,0.701641651747,0.179228604819,0.350752989398,0.52547571436,0.332337470644,0.114079511657,0.269638627157,0.187929090644,0.184699360338,0.204296622284,0.21194518192,0.0844297846191,0.170514803567,0.119536211124,0.139291839236,0.325143771539,0.212673542491,0.199202983435,0.137801088693,0.300604416834,0.198320468958,0.325675484635,0.174853561978,0.111600141503,0.124226613973,0.137650963225,0.161487691313,0.0715703643403,0.463850700697,0.164149562596,0.366468254565,0.149326142167,0.132593504918,0.181899886525,0.206561196758,0.243757137552,0.237292238867,0.236827522359,0.226694181159,0.211366955964,0.170942327522,0.168450965056,0.116284242492,0.106526475614,0.115472546734,0.143135227979,0.127244256194,0.167817535443,0.237154775453,0.148561792052,0.179736020267,0.438330520627,0.396182488926,0.10501973775,0.133694268419,0.270599945175,0.209301663031,0.15941891578,0.603444997051,0.519873533296,0.204184699788,0.24886543403,0.389588369992,0.239220536604,0.492041577218,0.706182194144,0.665916966155,0.533610832487,0.711591894048,0.269791176692,0.325993808065,0.313794865186,0.653169712075,1.0,0.416300913787,0.511356827446,0.273357686888,0.32715568699,0.689809613689,0.776633605772,0.179677316245,0.250790551852,0.587312434314,0.520314717497,0.659910149245,0.29733297606,0.114958368527,0.226668996856,0.468317542751,0.0897443292446,0.174055882361,0.0855151623047,0.0899341824025,0.0897443292446,0.16602834321,0.0952256683125,0.146728481223,0.189355846365,0.0899341824025,0.37396840696,0.209424371074,0.309548617756,0.320678676316,0.311426769056,0.108867102633,0.168382201172,0.424849501787,0.131957150967,0.0847483505637,0.262473845799,0.199736401776,0.206013433215,0.323868307658,0.255694140138,0.236956252189,0.0984491973473,0.277573322973,0.266952485603,0.0889119876605
Crown Capital Securities -- James Franceus,0.587803658323,0.512892414434,0.550161530236,0.463572752886,0.414996840272,0.706917528665,0.678643946373,0.463399430955,0.754560985047,0.35729824158,0.417729641678,0.406947304886,0.369466902053,0.38517955771,0.563455525274,0.550551086314,0.206105477601,0.519549750404,0.352627584397,0.550653736533,0.553811918759,0.324178175364,0.447721063127,0.541017014867,0.604782741273,0.62257715805,0.679949299141,0.561441067147,0.59998246579,0.62447609297,0.586466663357,0.260763708076,0.611995084415,0.563895780916,0.575650697656,0.377905382334,0.469907964633,0.393279195877,0.717801833768,0.582936690549,0.687197324942,0.267741777066,0.354390514581,0.262417888112,0.266697792014,0.427408509833,0.668707140704,0.371485806894,0.494861506372,0.511014659816,0.539467960612,0.563072955422,0.744110884594,0.645143276923,0.33444796889,0.595784564234,0.567010265177,0.614568134962,0.441194602874,0.560687941953,0.750789482507,0.762075350567,0.430321835271,0.653145576281,0.250653044242,0.255629679529,0.598123561749,0.734156013464,0.578982876183,0.59288091471,0.383210171706,0.579441691914,0.698238829694,0.683976504919,0.416300913787,1.0,0.75883047543,0.459211648221,0.582616709295,0.718636570807,0.755759390598,0.496541677209,0.270912174955,0.506426104346,0.728782968045,0.702073020937,0.560423194504,0.509270461254,0.541892571867,0.376303785789,0.500705639696,0.559249894559,0.358840289342,0.500871299016,0.500705639696,0.715828271287,0.497796743327,0.558304892525,0.577559027779,0.500871299016,0.523466136121,0.54341348822,0.263730534726,0.395767185153,0.728184457116,0.471670475426,0.368897796024,0.377216286289,0.640948370717,0.476989089296,0.576565319521,0.414417147492,0.527165606957,0.597573904908,0.578451249576,0.640067520778,0.226753989279,0.679955981592,0.635232657351,0.585383736024
Jp Morgan Chase Bank -- Raul Munoz,0.596451942202,0.48406514064,0.422360700872,0.471224207953,0.418113801838,0.60865540058,0.522885893772,0.478466174748,0.732169206607,0.440032161975,0.457793918765,0.391798081206,0.316129932685,0.38672701356,0.568144710644,0.639979370794,0.313350477116,0.558909223825,0.381409632315,0.587208293855,0.467536362036,0.263451985574,0.553223415219,0.540098056976,0.417950139233,0.661989975915,0.657072736901,0.590856155157,0.495103118737,0.698574726942,0.641718160294,0.37722808116,0.657126523296,0.55184994408,0.599565724539,0.473671044004,0.556000794811,0.462342574553,0.730902243463,0.653352831372,0.636742232671,0.396119873485,0.338596451706,0.275859702211,0.461236410098,0.490304709398,0.45912774002,0.285142266399,0.246435137245,0.416807222612,0.527498430793,0.631209435417,0.749097623852,0.6299479419,0.340172050197,0.627391187748,0.652958373582,0.683559525334,0.532606251686,0.620709949778,0.793851110251,0.633060628625,0.516498670864,0.772202398296,0.4304061594,0.316312637517,0.801405352181,0.917486567709,0.656858309513,0.794039127591,0.56137448329,0.468157791243,0.717052218719,0.915026453759,0.511356827446,0.75883047543,1.0,0.673821500419,0.474064676199,0.845234906528,0.804734068482,0.468506390659,0.431096529505,0.686345035596,0.766865703687,0.784067935787,0.602096712574,0.453527704695,0.632778075511,0.417022863368,0.270558996203,0.642726140547,0.247423910742,0.270732466926,0.270558996203,0.652384351798,0.277727797322,0.606011915793,0.585883323851,0.270732466926,0.612464511578,0.615469802881,0.469631760113,0.469753921735,0.642967453572,0.387601928145,0.420830142568,0.488330559979,0.77011176976,0.328201721865,0.473090734576,0.497757442515,0.513358177444,0.570925049841,0.666681267333,0.706741033785,0.295900799449,0.744813318775,0.501323793901,0.554157495344
State Farm -- Jennifer Key,0.701171230142,0.160547177606,0.226187271255,0.267427480121,0.184702394513,0.290792488197,0.264080146525,0.215697935018,0.540267677734,0.185684528293,0.34776699772,0.23726166082,0.309320009339,0.368127934006,0.337953078114,0.472523741183,0.197743263824,0.220579558163,0.221511013892,0.564013734262,0.517214572649,0.324663687121,0.27459107869,0.448985063852,0.440268612599,0.333879992724,0.497643247868,0.478458538496,0.523015334452,0.460143869478,0.405555635438,0.237163340223,0.554577367321,0.451567755187,0.437352097485,0.287418668777,0.731407273207,0.179596465751,0.461876189984,0.799926061291,0.359283637667,0.288330763429,0.673602926707,0.252469019511,0.23149022834,0.745618465526,0.288770654157,0.216070058591,0.236711138583,0.223008061343,0.380843402062,0.757098101968,0.367411234312,0.399931257779,0.509124252071,0.748218268288,0.475603468562,0.343168953074,0.297492472317,0.327295248427,0.448833903797,0.348503141979,0.188290404687,0.817886680949,0.147599874837,0.195600837145,0.590236858032,0.654001958862,0.857065218706,0.588763216693,0.556449909411,0.271010160313,0.598253323413,0.561603442488,0.273357686888,0.459211648221,0.673821500419,1.0,0.274076959581,0.766993672139,0.499872673871,0.255364571416,0.380411583034,0.301126342188,0.392872679844,0.403453152516,0.335186787873,0.396948090966,0.740754363731,0.165167303708,0.338630412735,0.287666242433,0.0981436386743,0.338947060242,0.338630412735,0.434667953315,0.333803498301,0.365838804979,0.501509890065,0.338947060242,0.292815037811,0.58620355943,0.246111919859,0.199840327602,0.347098240815,0.185433710852,0.159866187925,0.187684371604,0.593814250569,0.142156917799,0.448668248439,0.675571984158,0.249600053836,0.674105374677,0.341269182982,0.37428062694,0.195014473016,0.52180830195,0.387466920708,0.381354445592
Rockwater Municipal Advisors -- Charles Fish,0.410483183105,0.443478541316,0.21910113319,0.245208131609,0.279071141103,0.307999170393,0.273242879319,0.253300666243,0.355638439551,0.183356976054,0.208229090451,0.343427983534,0.128148414937,0.211064528204,0.306657509196,0.212503239738,0.21558221478,0.224237426194,0.258222754928,0.238710569751,0.229511500801,0.245056944318,0.277852677792,0.360627952338,0.276732840257,0.22972755953,0.443931124377,0.329563895167,0.393743794798,0.398681073074,0.329461093268,0.25885752932,0.4264789415,0.210965087684,0.320818204397,0.234030912906,0.256807806394,0.173207102816,0.329898829396,0.189380402626,0.246715833544,0.174996448927,0.225984707467,0.152039055981,0.122322837295,0.243893869831,0.25771342817,0.23742444666,0.236235155568,0.293248153397,0.260581648444,0.342654537088,0.453525192758,0.414437770254,0.150058058302,0.294468606417,0.374086241087,0.356615081234,0.289049974324,0.353146065166,0.518693117687,0.265494549618,0.198695746738,0.383652983309,0.149712608831,0.231798813951,0.474267210702,0.460364252789,0.442280571524,0.474119705417,0.232962706587,0.999956644655,0.484924739781,0.47148933498,0.32715568699,0.582616709295,0.474064676199,0.274076959581,1.0,0.482851939158,0.414984070196,0.18096332152,0.193981381415,0.312270805842,0.465818913214,0.470560463531,0.238172887398,0.209675345799,0.301094029969,0.218684550825,0.241514795976,0.245712596552,0.141914414524,0.241573235344,0.241514795976,0.279070786681,0.238158042913,0.236627179471,0.273866275803,0.241573235344,0.258052133607,0.232979784675,0.231017677013,0.186730230129,0.301292124035,0.178218016836,0.157557154352,0.235691522917,0.274588157042,0.183815900959,0.412639758364,0.232604130064,0.237029868494,0.250037939728,0.360837477838,0.270092450026,0.147858810162,0.290005353834,0.293871926186,0.310789874782
Catanzarite Law Corporation -- Kenneth Catanzarite,0.578218454611,0.580284734559,0.434735031598,0.566175238014,0.481061297696,0.590681919927,0.416264603243,0.45027876614,0.642927650516,0.353315425351,0.374511023417,0.29968332182,0.295833761429,0.391318891025,0.389285078208,0.569078285668,0.27377575427,0.366926619902,0.269530315798,0.565921780597,0.532250207604,0.346735119058,0.475327544397,0.448434775525,0.450902250492,0.466281330928,0.556047237023,0.556959323877,0.445886523118,0.685024750406,0.506288504629,0.339345241737,0.621702195392,0.550931411069,0.501877658861,0.409874888229,0.687130508416,0.401680344223,0.624774591878,0.703533465228,0.610842898471,0.347478914638,0.54796331334,0.380174239326,0.387885308613,0.589729996398,0.435063705379,0.251947371414,0.202679034486,0.348359651876,0.49906081,0.611286209567,0.639529057565,0.624265680756,0.336837395771,0.6601821974,0.634322262516,0.533069842431,0.440752610751,0.585347250184,0.658827931979,0.551229953461,0.349325644169,0.848445764352,0.270015538986,0.447294160469,0.830084801022,0.876056007868,0.808006991729,0.828080404771,0.600663930066,0.478961081487,0.728949622427,0.819958662067,0.689809613689,0.718636570807,0.845234906528,0.766993672139,0.482851939158,1.0,0.844817552768,0.40643576828,0.410745892188,0.597545980375,0.647006350277,0.703231757488,0.53856272895,0.453146970855,0.685695731445,0.445471283223,0.302858310302,0.441015819604,0.203962995403,0.30316847203,0.302858310302,0.622166575128,0.298922972986,0.53287160847,0.577231629237,0.30316847203,0.534934913961,0.66083160715,0.315388267422,0.46233807343,0.553428513867,0.33108980882,0.341940888576,0.450756546227,0.652422755069,0.310386767671,0.543314515479,0.604049590938,0.476572484878,0.671460715279,0.563111693701,0.601281976374,0.293385365557,0.691915844469,0.534949943302,0.469794259824
Catanzarite Law Corporation -- Kenneth Catanzarite,0.50497440713,0.656261384759,0.559640073179,0.406533932219,0.574665414338,0.622017432719,0.549619267732,0.563560418756,0.658783103322,0.392655768965,0.490084881351,0.399543663318,0.312566199734,0.451656769165,0.504948354519,0.544363573404,0.32045536182,0.588142007983,0.397111158264,0.55456612588,0.54219249383,0.337977378381,0.555297807125,0.494228161132,0.405374223323,0.535882356039,0.553760310388,0.540215976626,0.383761984702,0.666101119059,0.535963879222,0.348793542301,0.504741676053,0.570794583656,0.51224325761,0.435435638856,0.457026356402,0.451054296449,0.589975235807,0.566604435202,0.576025685524,0.399124525427,0.414004111654,0.346514198038,0.354642897449,0.448181089076,0.509146142626,0.341377447161,0.302982173799,0.478372664179,0.553242692133,0.467826289027,0.720343608932,0.653025871047,0.459937866168,0.519727093484,0.570135785834,0.578073228779,0.471635671755,0.679338412257,0.766893506534,0.668455838523,0.520391613363,0.73459336875,0.430286092143,0.422345856568,0.897004490895,0.883171522909,0.640580221172,0.892799099268,0.411668131843,0.410300784051,0.663409883577,0.89774056094,0.776633605772,0.755759390598,0.804734068482,0.499872673871,0.414984070196,0.844817552768,1.0,0.512234901756,0.432604170993,0.701130782072,0.829343043175,0.860574770834,0.61681867937,0.496155280456,0.540527517165,0.508854930438,0.27388315183,0.56883874683,0.317038796705,0.274215482168,0.27388315183,0.644182378294,0.285704067851,0.547442364133,0.61240900294,0.274215482168,0.677178008991,0.568642091002,0.303517687808,0.476361519948,0.671884533668,0.417409650834,0.397619940075,0.480628632874,0.553359970094,0.402582377797,0.531891318543,0.515681680284,0.550838839652,0.645233552091,0.634983513219,0.614009763156,0.307195017251,0.604028619701,0.595761345892,0.472775602761
Morgan Stanley -- Emma Bridges,0.224444114885,0.261965922398,0.72855576068,0.246189024063,0.207815940504,0.375847730828,0.319497163254,0.389509732477,0.49763616628,0.282549330626,0.349917746258,0.496864845014,0.22968217,0.321157088772,0.285856811918,0.405115590927,0.148166360642,0.423960953022,0.189648588352,0.398615246178,0.246925799398,0.255764999825,0.373581760161,0.311092957577,0.296610594098,0.422402387698,0.409575339267,0.29329079565,0.166079723132,0.402873422023,0.384222441808,0.152618433689,0.469520420439,0.401583487318,0.189648327465,0.33347000855,0.280700897212,0.320783338853,0.485223586826,0.402027297805,0.396642762639,0.186737509915,0.269959814305,0.171588359172,0.286896581483,0.301293086063,0.348726191364,0.16114945692,0.117291622724,0.196923072797,0.490211305474,0.261751279273,0.464922974431,0.404320276273,0.195869195449,0.354485875737,0.502698253848,0.485682900385,0.377278367795,0.289147091465,0.428184108013,0.461910374078,0.495346226979,0.439040246201,0.529604088108,0.150227838249,0.389936538518,0.390193361318,0.304925863908,0.371758070989,0.436925047503,0.175450749506,0.31466839931,0.516037136294,0.179677316245,0.496541677209,0.468506390659,0.255364571416,0.18096332152,0.40643576828,0.512234901756,1.0,0.162153701859,0.420569472143,0.597268033207,0.523378816785,0.476905339584,0.787914857945,0.399257332488,0.261779676349,0.192535785488,0.406653291641,0.815394958869,0.192528666713,0.192535785488,0.566053631746,0.215925285559,0.501302399417,0.475921451073,0.192528666713,0.740327925709,0.387023234197,0.13707338515,0.326590234184,0.407714697236,0.832294326692,0.320224512958,0.271273759828,0.425061006467,0.860869524488,0.287011758489,0.315545476314,0.34146636905,0.393300568473,0.504969032775,0.524219392566,0.147049491902,0.457917483703,0.415524247378,0.366733487085
Target -- Michael Simon,0.55924221939,0.494571138636,0.518334660013,0.334344401488,0.779855712395,0.437032835901,0.412578781176,0.833870117236,0.552989984088,0.814391261771,0.692339705428,0.471006248745,0.224805965922,0.793454317809,0.636767856775,0.725614878706,0.412729503368,0.602764086473,0.550383222592,0.641046437728,0.564140502614,0.391231882385,0.735584993651,0.619072625805,0.519185383534,0.682414969348,0.607853856182,0.529059547796,0.293461654636,0.767979623841,0.751105946147,0.4200021599,0.630920750512,0.664242771583,0.659247215842,0.870732536876,0.645126793091,0.782616615779,0.636187946648,0.625809434318,0.433656792494,0.544914799711,0.676671330866,0.689030493372,0.684179719258,0.646336359849,0.283538104828,0.0231909098961,0.239740828917,0.15465957026,0.517147196672,0.527613977257,0.618922773224,0.698916580434,0.448575835245,0.697856806679,0.806934861527,0.659771009802,0.722190914147,0.737292358949,0.627914067194,0.502888207593,0.237691796371,0.514504364733,0.132792897029,0.326516354792,0.363482586853,0.301881279761,0.409491580191,0.35517558664,0.161789230501,0.190510981374,0.438519721855,0.395989581509,0.250790551852,0.270912174955,0.431096529505,0.380411583034,0.193981381415,0.410745892188,0.432604170993,0.162153701859,1.0,0.666289115093,0.494170522916,0.466506408835,0.601804243632,0.515377885365,0.719311776948,0.775396118967,0.409707336954,0.540160592949,0.316969875208,0.40967088185,0.409707336954,0.606036329429,0.419840147456,0.725754849315,0.800453202545,0.40967088185,0.556070277659,0.657643066315,0.742384493224,0.785636408245,0.568326020322,0.352752115852,0.735688083444,0.781480045902,0.597213308686,0.288974464933,0.585593372811,0.832189932431,0.712282452972,0.637613805176,0.705145504622,0.611775613863,0.341969748638,0.506455245468,0.561385860575,0.544333757329
Mertens -- Kevin Mertens,0.412194024417,0.788766392194,0.445146162385,0.587864030259,0.835388718839,0.677875273111,0.488511542143,0.751974133186,0.504374182938,0.744877873347,0.596345137949,0.472328171382,0.293259234618,0.590563188702,0.532138058616,0.659303515918,0.465022215836,0.649118696327,0.535817036032,0.466626738617,0.445140658719,0.367651575659,0.739226100667,0.490154950669,0.361055500467,0.650271042822,0.51122165807,0.523929801655,0.289280609127,0.833992280823,0.670592066025,0.508775301814,0.506659764062,0.514229333043,0.54855014048,0.728046172715,0.497996176559,0.761095541317,0.698424988874,0.488192655867,0.511653627932,0.334034549998,0.433986210183,0.459033189269,0.500591704973,0.348630262947,0.360881242309,0.240806775139,0.203384480347,0.379884287004,0.481060697101,0.410668535785,0.756861461802,0.764945141662,0.276981590813,0.462222786447,0.744181284287,0.645560045398,0.641952092268,0.900696078531,0.783032546086,0.581487281619,0.709088776354,0.436282924585,0.598784667639,0.359747581701,0.544377340602,0.576506525174,0.367431793449,0.534763642265,0.301714050888,0.307543747618,0.456846577758,0.728070525288,0.587312434314,0.506426104346,0.686345035596,0.301126342188,0.312270805842,0.597545980375,0.701130782072,0.420569472143,0.666289115093,1.0,0.798572000891,0.810946985705,0.635280495901,0.366509908412,0.551350593643,0.847682201497,0.236055647207,0.632777438483,0.27156552136,0.236136301538,0.236055647207,0.547439430298,0.24392764672,0.600008409478,0.631316664958,0.236136301538,0.648568098621,0.587083130836,0.738753999013,0.811722360294,0.660954317879,0.338667129561,0.718275793865,0.852663824131,0.581934406977,0.283189224625,0.571929714093,0.588752185002,0.626663853412,0.550585403487,0.649174202148,0.657463748617,0.264700214462,0.692637117249,0.515184660858,0.375886999244
Edward Jones -- Helen Rice,0.552108159066,0.678218203628,0.63185918793,0.486034297413,0.613551686356,0.713198344092,0.64175500557,0.683052918745,0.684883697804,0.580551140424,0.673015726775,0.635913645081,0.400622505034,0.561741718048,0.621227279536,0.649641455532,0.480301504921,0.801874873395,0.618311029382,0.619057345181,0.532296669192,0.422681944382,0.732711339182,0.676851993023,0.511209786551,0.704324809129,0.706110186155,0.656872966578,0.383848986537,0.753640444774,0.710979602015,0.493485102703,0.533643830984,0.579463963773,0.635423229007,0.546967618608,0.446595365189,0.635388790406,0.726010623358,0.525867411219,0.584426196416,0.341498636079,0.363306759371,0.312945246635,0.460684524727,0.377447444475,0.387476751128,0.286753510548,0.358447919278,0.396290023304,0.622277641652,0.547358492158,0.809109474214,0.759837892106,0.473051704228,0.546120770407,0.631581571429,0.749694114226,0.625379022713,0.75151664065,0.874961033159,0.748719141072,0.76905464839,0.565576230068,0.648245377705,0.376623204072,0.736385184536,0.67872093051,0.46685868156,0.722491638176,0.373829702098,0.459684310064,0.544502718618,0.883789204138,0.520314717497,0.728782968045,0.766865703687,0.392872679844,0.465818913214,0.647006350277,0.829343043175,0.597268033207,0.494170522916,0.798572000891,1.0,0.955483462163,0.734027449643,0.520424427198,0.576922769205,0.599693676568,0.401690491362,0.747727441271,0.387666136456,0.402075730357,0.401690491362,0.652774499381,0.422358848309,0.649218298861,0.652047988087,0.402075730357,0.775781364416,0.611818458947,0.405420427616,0.604847628781,0.768467959957,0.530984733261,0.604310703373,0.610792321407,0.622679553551,0.473255993301,0.651940182632,0.512345777578,0.66440690194,0.634137742889,0.73236429907,0.719533112156,0.393605826824,0.715167437681,0.717900844717,0.463296062336
